conds_file,label_left,label_right,stimImage,stimWord,CorrAns,instruct_pages.thisRepN,instruct_pages.thisTrialN,instruct_pages.thisN,instruct_pages.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instr_done_button.started,instr_done_label.started,instr_done_touch.started,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,button_L.started,button_R.started,fixation.started,fixation.stopped,image_stim.started,text_stim.started,key_resp.started,button_left.started,button_right.started,touch_resp.started,key_resp.keys,key_resp.corr,key_resp.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,thanks_text.started,participant,order,session,gender,date,expName,psychopyVersion,frameRate,
cong_test.xlsx,"A = 
Healthy or 
Positive","L = 
Unhealthy or 
Negative",stimuli/blank.png,Happy,a,,,,,0,2,2,2,0,0,0,12,,,,,,,,,109.75633359979838,109.75633359979838,120.17487059999257,120.66924940003082,120.66924940003082,120.66924940003082,120.66924940003082,120.66924940003082,120.66924940003082,0.5153474998660386,a,1,0.6873367996886373,[],[],[],[],[],[],[],0.6873367996886373,1,,pkav,1,001,female,2023-03-11_19h24.34.425,IAT-1.4,2022.2.5,60.03824438729002,
cong_test.xlsx,"A = 
Healthy or 
Positive","L = 
Unhealthy or 
Negative",stimuli/blank.png,Fries,l,,,,,0,2,2,2,0,1,1,2,,,,,,,,,,,122.38507470022887,122.88508220016956,122.88508220016956,122.88508220016956,122.88508220016956,122.88508220016956,122.88508220016956,0.5145489000715315,l,1,2.3131317999213934,[],[],[],[],[],[],[],2.3131317999213934,1,,pkav,1,001,female,2023-03-11_19h24.34.425,IAT-1.4,2022.2.5,60.03824438729002,
cong_test.xlsx,"A = 
Healthy or 
Positive","L = 
Unhealthy or 
Negative",stimuli/blank.png,Yogurt,a,,,,,0,2,2,2,0,2,2,7,,,,,,,,,,,126.21773009980097,126.7171692000702,126.7171692000702,126.7171692000702,126.7171692000702,126.7171692000702,126.7171692000702,0.5137911001220345,a,1,1.4713131999596953,[],[],[],[],[],[],[],1.4713131999596953,1,,pkav,1,001,female,2023-03-11_19h24.34.425,IAT-1.4,2022.2.5,60.03824438729002,
cong_test.xlsx,"A = 
Healthy or 
Positive","L = 
Unhealthy or 
Negative",stimuli/blank.png,Pizza,l,,,,,0,2,2,2,0,3,3,4,,,,,,,,,,,129.21615319978446,129.71612480003387,129.71612480003387,129.71612480003387,129.71612480003387,129.71612480003387,129.71612480003387,0.5140295000746846,l,1,0.7093242998234928,[],[],[],[],[],[],[],0.7093242998234928,1,,pkav,1,001,female,2023-03-11_19h24.34.425,IAT-1.4,2022.2.5,60.03824438729002,
cong_test.xlsx,"A = 
Healthy or 
Positive","L = 
Unhealthy or 
Negative",stimuli/blank.png,Vegetables,a,,,,,0,2,2,2,0,4,4,3,,,,,,,,,,,131.44853040017188,131.948716300074,131.948716300074,131.948716300074,131.948716300074,131.948716300074,131.948716300074,0.5137956999242306,a,1,0.6266550999134779,[],[],[],[],[],[],[],0.6266550999134779,1,,pkav,1,001,female,2023-03-11_19h24.34.425,IAT-1.4,2022.2.5,60.03824438729002,
cong_test.xlsx,"A = 
Healthy or 
Positive","L = 
Unhealthy or 
Negative",stimuli/blank.png,Burger,l,,,,,0,2,2,2,0,5,5,0,,,,,,,,,,,133.59799430007115,134.0979605000466,134.0979605000466,134.0979605000466,134.0979605000466,134.0979605000466,134.0979605000466,0.5145237999968231,l,1,0.7677127998322248,[],[],[],[],[],[],[],0.7677127998322248,1,,pkav,1,001,female,2023-03-11_19h24.34.425,IAT-1.4,2022.2.5,60.03824438729002,
cong_test.xlsx,"A = 
Healthy or 
Positive","L = 
Unhealthy or 
Negative",stimuli/blank.png,Good,a,,,,,0,2,2,2,0,6,6,10,,,,,,,,,,,135.89731250004843,136.39721699990332,136.39721699990332,136.39721699990332,136.39721699990332,136.39721699990332,136.39721699990332,0.5141120003536344,a,1,0.8891543997451663,[],[],[],[],[],[],[],0.8891543997451663,1,,pkav,1,001,female,2023-03-11_19h24.34.425,IAT-1.4,2022.2.5,60.03824438729002,
cong_test.xlsx,"A = 
Healthy or 
Positive","L = 
Unhealthy or 
Negative",stimuli/blank.png,Joy,a,,,,,0,2,2,2,0,7,7,18,,,,,,,,,,,138.31291570002213,138.81303260009736,138.81303260009736,138.81303260009736,138.81303260009736,138.81303260009736,138.81303260009736,0.5127423997037113,a,1,0.9502445999532938,[],[],[],[],[],[],[],0.9502445999532938,1,,pkav,1,001,female,2023-03-11_19h24.34.425,IAT-1.4,2022.2.5,60.03824438729002,
cong_test.xlsx,"A = 
Healthy or 
Positive","L = 
Unhealthy or 
Negative",stimuli/blank.png,Evil,l,,,,,0,2,2,2,0,8,8,17,,,,,,,,,,,140.79548650002107,141.29533409979194,141.29533409979194,141.29533409979194,141.29533409979194,141.29533409979194,141.29533409979194,0.5136420000344515,l,1,0.7021067999303341,[],[],[],[],[],[],[],0.7021067999303341,1,,pkav,1,001,female,2023-03-11_19h24.34.425,IAT-1.4,2022.2.5,60.03824438729002,
cong_test.xlsx,"A = 
Healthy or 
Positive","L = 
Unhealthy or 
Negative",stimuli/blank.png,Salad,a,,,,,0,2,2,2,0,9,9,1,,,,,,,,,,,143.02817049995065,143.52815339993685,143.52815339993685,143.52815339993685,143.52815339993685,143.52815339993685,143.52815339993685,0.5141719998791814,a,1,0.7111717001534998,[],[],[],[],[],[],[],0.7111717001534998,1,,pkav,1,001,female,2023-03-11_19h24.34.425,IAT-1.4,2022.2.5,60.03824438729002,
